title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Bar Bagoi,,244,"4,2",1-10€,,"Sabino Arana Etorbidea, 46, Basurtu-Zorrotza, 48012 Bilbo, Bizkaia","{'miércoles': ['7:30–22:00'], 'jueves': ['7:30–22:00'], 'viernes': ['7:30–22:00'], 'sábado': ['10:00–22:00'], 'domingo': ['10:00–22:00'], 'lunes': ['7:30–22:00'], 'martes': ['7:30–22:00', 'Actualizado por otras personas hace 1 semana']}",,"['Establecimiento muy recomendable. Pintxo de bonito y cebollita, pimiento verde y rojo picadito y tomate 🍅 de 💯 x 💯. Trato familiar. servicio excelente. Y las Rabas tienes que probarlas.…Más', 'Una atención perfecta y muy seguro en cuanto a sanidad se refiere, una tortilla de setas y jamón deliciosa', 'Son personas muy agradables y profesionales\nTienen mucha higiene lo mismo en el alimento de la barra, como en los aseos con mucha higiene y muy limpios.…Más']","['Cafe Bar Bagoi · Sabino Arana 46 48012 Bilbao España · Página web · Mejora este perfil.', 'Cenasaniversarioscomida de empresa....Preparamos menús detallado con el clientechuletón de kilo y entrecot con guarniciónpescados al horno Rodaballo', 'El Bar Bagoi encandila todo está tan rico y tiene una terraza tan estupenda que puedes liarte y pasar horas allí. Su oferta gastronómica es muy variada y...']"
El rincón de pozas,,3,"5,0",,,"Poza Lizentziatuaren Kalea, 50, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['8:30–22:00'], 'jueves': ['8:30–23:30'], 'viernes': ['8:30–24:00'], 'sábado': ['11:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:00'], 'martes': ['8:30–22:00']}",,['Inmejorable el menú chuletón. Merece la pena…Más'],"['Encuéntrenos. Licenciado Pozas 12 480011 bilbao. España ; Envíenos un correo electrónico. reservas@rincondecarlos.com ; Llámenos. +34639620552.', 'Ubicación y contacto. Licenciado Poza 12 48011 Bilbao España. Indautxu. A 09 ... Rincón de Carlos Nos separaron una mesa y fue todo de maravilla. La comida...', '4 oct 2019 — El Rincón de Carlos Bilbao · Dirección Licenciado Poza 12. · Teléfono 639620552. · Precios Menú del día: 1320 €. Menú fin de semana: 22 €.']"
La Taberna de Los Mundos C/LUTXANA nº1 BILBO 94 416 81 81,Cafetería con desayunos bocadillos y tapas de platos internacionales en un comedor con ambientación viajera.,26000,"3,9",10-20€,,,"{'miércoles': ['9:00–23:30'], 'jueves': ['9:00–23:30'], 'viernes': ['9:00–0:30'], 'sábado': ['12:00–1:30'], 'domingo': ['12:00–23:00'], 'lunes': ['9:00–23:30'], 'martes': ['9:00–23:30']}",,"['Estaba todo muy rico ;-) Sobretodo los fritos.\nTienes la opción del menú del día o tirar de carta y elegir lo que quieras.…Más', 'Un buen sitio con carta variada y buena decoración.\nTiene una zona de comedor para grupos grandes y los camareros son muy majos.…Más', 'La Taberna de los Mundos es un lugar increíble para disfrutar de la gastronomía y el ambiente de diferentes países. El menú es variado y original, con platos…Más']","['*MENÚ ESPECIAL DE TEMPORADA : Bienvenid@s a LA TABERNA DE LOS MUNDOS! Estamos en C/Lutxana nº1 En Pleno Centro De BILBO 94 416 81 81 no disponible...', '246 opiniones#322 de 986 restaurantes en Bilbao€€ - €€€Opciones vegetarianas. Calle Lutxana 1 48008 Bilbao España +34 944 16 81 81 Página web Menú.', '*C/Lutxana nº1 BILBO 94 416 81 81 oficinataberna@delosmundos.com · #bilbao #comerenbilbao #raciones #menú #menúdeldía #bilbaocity #bocatas #bocata #bokata']"
Patio Bilbao,,303,"4,1",10-20€,,"Kalea Manuel Allende, 21, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['11:00–23:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–12:00'], 'sábado': ['0:00–12:00'], 'domingo': ['0:00–17:00'], 'lunes': ['11:00–23:00'], 'martes': ['11:00–23:00']}",,"['Me ha encantado el establecimiento , muy buen personal , muy amables con comida deliciosa. Viva imagen de calidad precio . Volveremos ❤️…Más', 'Hemos ido un sábado a comer el menú de 14,90€, en principio puede parecer que vas a salir con hambre ya que las raciones no son muy grandes, pero en absoluto.…Más', 'Restaurante que cuenta con dos comedores muy armonizados, con espacio y sitio entre mesas. Además tiene una barra con pinchos para algo rápido. Tienen un buen…Más']","['El restaurante Patio Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4; Calidad/precio: 4...', 'Buena barra de pintxos cuidada selección de vinos y cervezas en un local con encanto y en el que además disfrutarás de una carta original y sabrosa.', 'Buena barra de pintxos selección de vinos y cervezas tablas picoteo y una carta original y sabrosa además de menú del día y plato express...']"
Zutik Cardiles Restaurante,,209,"3,7",1-20€,,"Calle Gral. Concha, 3, Abando, 48008 Bilbao, Biscay","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–1:00'], 'sábado': ['7:00–1:00'], 'domingo': ['8:00–16:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Un excelente lugar donde ir a comer un menú del día, en el que la relación calidad-precio es muy buena. Comida que te transporta directamente a Colombia sin…Más', 'Menú ""degustación"". Más o menos lo que uno se puede esperar de una cena por ese precio. La ensalada de pollo crujiente, no tenía pollo, por lo tanto empezamos…Más', 'Pongo 1 estrella porque no hay 0, el sándwich con la lechuga vieja y full de una salsa hecha con mayonesa de mala calidad, que me ha dejado fatal del estómago.…Más']","['Ubicación y contacto. General concha n 3 Cerca Plaza Moyua 48008 Bilbao España.', 'Comida que te transporta directamente a Colombia sin salir de Bilbao. La atención fue muy amena. La sala restaurante es muy amplia y tranquila. Si quieres una...', 'Amigos as del buen comerZutik Cardiles restaurante en General Concha 3 Bilbao les invita: Este fin de semana a reencontrarnos con nuestra gastronomía.']"
Bar Roma cafeteria,,590,"4,5",1-10€,,"Etxaniz Suhiltzailearen Plaza, s/n, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['7:15–22:00'], 'jueves': ['7:15–22:00'], 'viernes': ['7:15–22:00'], 'sábado': ['Cerrado'], 'domingo': ['9:00–15:00'], 'lunes': ['7:15–22:00'], 'martes': ['7:15–22:00']}",,"['Camarero muy amable, comida excelente y precio muy razonable, sin duda para repetir!!…Más', 'El café esta bueno.\nLa tortilla aceptable.…Más', 'El camarero brinda pésimo servicio, atiende el lugar con respuestas híper violentas. Aunque la comida es rica, no volvería a este lugar! Mucho menos para desayunar, comienzas t…Más']","['El restaurante Bar Roma está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 5; Calidad/precio: 4.5; Atmósfera:...', 'Para mí los mejores pinchos de Bilbao. Un servicio excelente y una amabilidad y trato impecable. Precio normal. Seguro que volveré. Jacqueline B. Small is...', 'Bar Roma es un lugar de encuentro donde puedes degustar unos exquisitos pinchos una variada seleccion de vinos y buen ambiente.']"
Las Segovias,,135,"4,4",10-20€,,"María Díaz Haroko K., 38, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['12:30–22:30'], 'jueves': ['13:00–24:00'], 'viernes': ['12:30–2:30'], 'sábado': ['12:30–2:30'], 'domingo': ['12:30–23:00'], 'lunes': ['13:00–22:30'], 'martes': ['Cerrado']}",686 42 33 88,"['Hemos ido por primera vez a probar comida nicaragüense y nos ha encantado. El servicio muy bueno, la chica que nos atendió nos explico todo al detalle y nos…Más', 'Hemos comido aquí por primera vez y nos ha dejado con muchas ganas de volver. La comida era abundante y con mucho sabor, productos de calidad y presentación…Más', 'Muy buena toda la comida Nicaragüense, te hace sentir como en casa… para repetir 👌🏽👌🏽👌🏽…Más']","['Nuestros platillos de Navidades y Fin de Año muchisimas gracias por su preferencia. Somos #LasSegovias #mariadiazdeharo38 #indautxu ☎️ 686 423 388 ... Bar Las...', '26 ene 2024 — Las Segovias n.º 580 entre los pubs y bares de Bilbao: 147 opiniones y 28 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'Consigue las mejores ofertas para Las Segovias en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Arima Askea Cafe Bar,,39,"5,0",1-10€,,"Juan Antonio Zunzunegui Etorb., 12, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['7:00–17:00'], 'jueves': ['7:00–17:00'], 'viernes': ['7:00–17:00'], 'sábado': ['Cerrado'], 'domingo': ['7:30–16:00'], 'lunes': ['7:00–21:00'], 'martes': ['7:00–19:00', 'Actualizado por esta empresa hace 9 semanas']}",,"['Bar con una atención muy buena por parte de la camarera.\nLa tortilla estaba muy rica muy recomendable probarla. Por otra parte el café…Más', 'El mejor menú del día de Bilbao, la tarta de queso casera, impresionante!!! Tienen el mejor café que he probado, con increíbles dibujos hechos sobre el café. Repetiré siemp…Más', 'Local 100% recomendable .El café buenísimo y preparación al gusto,y el bocadillo de pollo crujiente es IMPRESIONANTE !…Más']","['Ubicación y contacto. Avenida Juan Antonio Zunzunegui 12 48013 Bilbao España. A...', 'Consigue las mejores ofertas para Arima Askea Cafe Bar en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', 'Arima Askea Cafe Bar: Una cafetería en Bilbao con deliciosas bebidas comida de calidad y ambiente acogedor. Perfecto para reunirse con amigos disfrutar de...']"
Mundaka Poza,,7,"4,9",,,"48011 Licenciado Poza 50, Areiltza Doktorearen Zumarkalea, 20 lonja, 4, 48011 Bilbao, Biscay","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–23:30'], 'sábado': ['10:00–23:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:00'], 'martes': ['9:00–22:00']}",,"['Hemos venido a tomar algo antes del partido del Athletic y un ambiente muy bueno y sano. La terraza tiene una tabla muy original, disfrutona. Hemos tenido un…Más', 'Servicio muy bueno y pintxo espectacular, volveré.…Más', 'Mola la tabla de surf de la entrada y los pintxos buenísimos. No se puede dejar de probar los txampis :))']","['Mundaka POZA Bilbao Spain. 24 likes · 1 was here. Te traemos Mundaka a Bilbao Sándwich comida km0 vinos surf y música de la buena.', '6 feb 2024 — Mundaka Poza n.º 2288 entre los pubs y bares de Bilbao: 7 opiniones y 3 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.', '10 jun 2022 — MUNDAKA . Calle Licenciado Poza 48 ya tienes una nueva sede en. Bilbao. Espero que os guste!!!! Muchas Gracias a Bermeo...']"
Restaurante Patxi Larrocha,,317,"4,5",10-20€,,"Pablo de Alzola Kalea, 8, Basurtu-Zorrotza, 48012 Bilbo, Bizkaia","{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00'], 'viernes': ['8:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['10:00–22:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Local amplio y acogedor. Tienen una completa barra de pintxos, además de menú del día y carta con diversos platos. Las raciones son bastante generosas, la…Más', 'Menú de fin de semana de 29,50€.\nYo comí el tomate relleno de ensalada riquísimo.…Más', 'Menú completo. Hay varias opciones a la hora de elegir menú, puedes comer medio o algo más reducido. Comida bastante buena, postres y patatas fritas caseros. Servicio rápido.…Más']","['... gmail.com. Dirección. PABLO DE ALZOLA KALEA 8 48012 BILBAO BIZKAIA. Horarios de Comedor De Lunes a Jueves 1:00 pm 1:30 pm 2:00 pm 2:30 pm 3:00...', 'El restaurante Patxi Larrocha está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Patxi Larrocha fue un navegante y cocinero bilbainoaudaz e inteligente que enriqueció sus platos con elementos gastronómicos integrados de sus múltiples viajes...']"
Geuria! San Mamés Sports Bar,,93,"3,9",1-10€,,"San Mamés 14 Rafael Moreno Pitxitxi, s/n, 48013 Bilbao, Biscay","{'miércoles': ['Cerrado'], 'jueves': ['18:00–24:00'], 'viernes': ['18:00–24:00'], 'sábado': ['18:00–1:00'], 'domingo': ['12:30–17:30'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Qué gozada de espacio, iluminación, pantallas, se vive un ambientazo BRUTAL!!!\nVer el fútbol ⚽️ así es INCREÍBLE…Más', 'Un día de máxima afluencia, solo había 2 camareras.\nNo había bocadillos solo patatas fritas y poco más.…Más', 'Tiene muy buena pinta, para ver los partidos. El otro día en el derbi imposible entrar. Mucha cola. Pero volveré']","['Es un punto de unión entre la cultura y el deporte de nuestra tierra. Geuria! está en el corazón de Bilbao en pleno estadio San Mamés. Recién hecha. y de 10...', 'El nuevo sports bar de San Mamés 🏟️ ⚪ Espacio que combina la experiencia Athletic con el desarrollo de ocio de calidad Entre las puertas 13 y 14.', 'Geuria San Mamés Bilbao Spain. 250 likes · 2 talking about this. El nuevo sports bar de San Mamés ⚪. Espacio que combina la experiencia Athletic con...']"
Restaurante Enol,,514,"4,6",€€,,"Calle Licenciado Poza / Lizentziatuaren 73, Poza Lizentziatuaren Kalea, 73, 48013 Bilbao, Biscay","{'miércoles': ['11:00–18:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–23:00'], 'sábado': ['12:00–17:00'], 'domingo': ['Cerrado'], 'lunes': ['11:00–18:00'], 'martes': ['11:00–18:00']}",944 42 20 95,"['Restaurante ubicado Justo al lado del estadio del atlétic.\nDisfrutamos de un buen servicio y una elaboración del menú correcta.…Más', 'Muy recomendable ir a comer al Enol. La comida está espectacular y desde luego que con hambre no te quedas, ya que ponen buenas cantidades.…Más', 'A sido especial, todo re que te bueno, el personal estupendo , repetiré, no lo dudo.']","['Bienvenidos a Enol. Un restaurante situado en el corazón de Bilbao donde disfrutar de los mejores platos en un agradable ambiente.', 'Ensalada Mixta. 14.00 € ; Cecina de León. 16.00 € ; Jamón Ibérico de Bellota. 25.00 € ; Lomo Ibérico. 18.00 € ; Ensalada de Ventresca con Pimientos de Tormantos.', 'Restaurante Enol un restaurante en pleno centro de Bilbao. ... 48013 - Bilbao. 944 42 20 95. Síguenos en nuestras Redes!! Este sitio web utiliza cookies para...']"
Bar Meet Time,,23,"4,7",,,"Gordóniz Kalea, 34, Errekalde, 48012 Bilbo, Bizkaia","{'miércoles': ['9:00–23:00'], 'jueves': ['9:00–23:00'], 'viernes': ['9:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['11:00–23:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–23:00']}",946 85 46 99,"['Un bar muy bueno!! la pareja que lo lleva son un encanto, buenos profesionales. Las rabas y los mejillones muy ricos. Ya nos habían comentado que estaba muy bien y fuimos a conocerlo, cum…Más', 'Amplio local visitado por lugareños.Gran cristalera a través de la cual se ve el bar desde el exterior.Baños muy pequeños y con pestillo roto.Buen trato.…Más', 'Sitio céntrico, pero alejado de las aglomeraciones, abierto todo el día, trato familiar, los dueños encantadores, unas rabas ricas y diferentes y unas…Más']","['Bar español | Meet Time | bilbao · Un excelente bar con una carta muy amplia · Organizamos tu evento privado.', 'Bar | Meet Time | bilbao - Este es el lugar ideal para tomar algo refrescante en un ambiente agradable. Ponle fin a un duro día de trabajo en el bar Meet...', '26 feb 2024 — Bar Meet Time n.º 202 entre los pubs y bares de Bilbao: 23 opiniones y 18 fotos detalladas. Localízalo en el mapa y llama para reservar...']"
La Huella Iberica,,66,"4,4",€€,,"Alameda de Recalde, 59, Abando, 48010 Bilbao, Biscay","{'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00'], 'viernes': ['10:00–24:00'], 'sábado': ['12:00–1:00'], 'domingo': ['12:00–23:00'], 'lunes': ['10:00–24:00'], 'martes': ['13:00–24:00']}",,"['Sólo tome un café pero trato agradable.…Más', 'Sin duda sitio por el se tiene que pasar si estás por la zona, pinchos muy ricos🤤mmm. Trato excelente, da gusto ir a un sitio y te atiendan de así. Totalmente recomendable. Volver…Más', 'Que tinto de verano mas rico nos pone Zule']","['Bar especializado en embutido ibérico con gran variedad de bocatitas y raciones jamón lomo salchichón queso cabeza de jabalí... Todo muy rico y buena...', 'La Huella Iberica Bilbao. 108 Me gusta · 30 personas han estado aquí. Especialidad en ibericos y una carta amplia de vinos.', 'Situado en un lugar inmejorable y tiene una buena terraza Siguen en su misma tónica. Lugar muy agradable con unas magníficas vistas. Si cabe el servicio es...']"
La Taberna Taurina Bilbao,,815,"3,7",1-10€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['8:00–1:00'], 'jueves': ['8:00–1:00'], 'viernes': ['8:00–2:00'], 'sábado': ['10:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–1:00'], 'martes': ['8:00–1:00']}",,"['El bar suele estar bien, pero la camarera de mechas que no quiere poner vasos de agua aún habiendo sacado rondas y poniendo caras y diciendo en alto de malas…Más', 'Muy buen ambiente, buenas tapas, lleno de gente hasta la calle incluida, esta en una de las mejores zonas de vinos de Bilbao…Más', 'Los servicios indecentes con un olor a pis que echaba patras y el de mujeres cerrado. La camarera saturadisima y ella sola. Tener un local bonito no lo es todo.…Más']","['El restaurante Taberna Taurina está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5...', 'Vismolita hosteleria S.L enBilbao ofrece prestaciones y servicios del sector gastronómico.', 'Consigue las mejores ofertas para Taberna Taurina en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Cafe Bar Las Torres,Desayunos pinchos comida rápida y copas en un acogedor salón vintage con barra de madera y suelo de mosaico.,845,"4,3",1-10€,,"Simón Bolívar Kalea, 27, Abando, 48013 Bilbo, Bizkaia","{'miércoles': ['8:00–22:30'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–24:00'], 'sábado': ['9:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–22:30'], 'martes': ['8:00–22:30']}",944 41 89 82,"['Este restaurante bar es simplemente excepcional. Ofrecen una amplia variedad de platos, desde hamburguesas hasta bocadillos y sandwiches, pero lo que realmente…Más', 'Muy serviciales y atentos. La relación calidad precio muy buena. Cocina tradicional pero bien preparada.…Más', 'Nos atendió un chico que se llama Alberto. Más majo no puede ser. Buen producto. Y buen servicio. Recomendable para los de Bilbao y turistas.....…Más']","['Disfruta de nuestras famosas tortillas y hamburguesas. Especialidad en pinchos fritos raciones ensaladas sandwiches y bocadillos. También para llevar.', 'Cafe Bar Las Torres · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Calle de Simon Bolivar 27 Bilbao España.', 'Es un bar súper acogedor con una barra muy completa y pintxos galardonados con diferentes premios. A destacar las tortillas sándwich y croquetas. El café muy...']"
Buddha palace Indio-Nepalí Restaurante,Especialidades y vinos indios y nepalíes en un restaurante sencillo.,390,"4,7",10-20€,,"Av. del Ferrocarril, 2A, Basurto-Zorroza, 48013 Bilbao, Biscay","{'miércoles': ['12:00–16:30', '19:00–24:00'], 'jueves': ['12:00–16:30', '19:00–24:00'], 'viernes': ['12:00–16:30', '19:00–24:00'], 'sábado': ['12:00–16:30', '19:00–24:00'], 'domingo': ['12:00–16:30', '19:00–24:00'], 'lunes': ['12:00–16:30', '19:00–24:00'], 'martes': ['Cerrado']}",,"['Solían pasar de vez en cuando y siempre veía gente, lo cual es un buen indicativo. Así que me animé a comer un día.…Más', 'Llegué aquí por sus buenas reviews en Google y mereció la pena. Los empleados son muy amables y la comida estuvo bastante buena.…Más', 'Pedimos el menú degustación para 2 personas (20 euros cada). La cantidad de los platos fue la justa para llenarnos y el plato a destacar el lamb con salsa Tikka Massala. El chico nos expl…Más']","['30 opiniones#186 de 986 restaurantes en Bilbao€€ - €€€IndiaAsiáticaNepalí. Avenida del Ferrocarril 2A 48013 Bilbao España +34 946 12 68 63 Página web.', 'Buddha Palace Indio Nepalí Restaurante · Infantil / Kids Menú · Entradas / Starters · Ensaladas · Sopas · Plato de Tandoor · Plato de Curry Especial · Plato de...', 'Echa un vistazo al menú completo de Buddha Palace Indio Nepalí Restaurante en Bilbao en el 48013 y haz tu pedido. Amplia la selección de comida India y...']"
San Mamés Jatetxea · Restaurante en San Mamés,,227,"4,3",70-80€,,"P.º Rafael Moreno ""Pitxitxi"", SN, Puerta 14, Basurto-Zorroza, 48013 Bilbao, Biscay","{'miércoles': ['13:00–15:30'], 'jueves': ['13:00–15:30'], 'viernes': ['13:00–15:30', '20:00–22:00'], 'sábado': ['13:00–15:30', '20:00–22:00'], 'domingo': ['13:00–15:30'], 'lunes': ['Cerrado'], 'martes': ['13:00–15:30']}",,"['La comida nada del otro mundo, las vistas al campo y el ambiente muy agradable.\nNos pusieron kokotxas de aperitivo, que estaban bien.…Más', 'El restaurante muy bonito, las mesas, la vajilla, las vistas al campo de San Mamés.…Más', 'Segunda vez que repito y la verdad que excelente. Es un sitio donde bueno alguna vez te puedes dar el gusto pero es caro. Las mollejas con el puré de patata increíble deliciosa. La úni…Más']","['Descubre la cocina de autor en el corazón de San Mamés. La identidad gastronómica bizkaina en un marco incomparable. Bajo la dirección de Fernando Canales...', 'Según me comenta el restaurante no existe menú VIP. Tienen menús para socios entre semana a 39 Euros. Para más información mira la web del restaurante No me...', 'San Mames Jatetxea Bilbao: Consulta 258 opiniones sobre San Mames Jatetxea con puntuación 45 de 5 y clasificado en Tripadvisor N.°87 de 1.206 restaurantes...']"
BAR CACHITO,,144,"4,5",€,,"Pérez Galdós K., 28, Abando, 48010 Bilbo, Bizkaia",{},,"['Un gran descubrimiento, la tortilla con cebolla y la tortilla de jamón y queso ESPECTACULAR!! Muy jugosa!!…Más', 'Recomendado al 100%. El servicio es muy bueno. El trato es excelente. Y la comida esta BUENÍSIMA. Comimos espárragos con jamón y arroz tres delicias (dejo…Más', 'Comida casera, recién hecha, rica y a muy buen precio (incluso en fin de semana). De los mejores pistos que he probado. Si pides legumbres, te dejan la fuente…Más']","['Ubicación y contacto · ¿Acepta este sitio tarjetas de crédito? · ¿En este restaurante se sirve comida toscana? · ¿En este restaurante se sirven principalmente...', 'Las buenas opiniones de este restaurante ha hecho que tenga una puntuación de 7.83 sus buenos precios te sorprenderán sus precios no son superiores a la media...', 'Un excelente restaurante con una gran oferta en bebidas. Los sabrosos platos que ofrecemos y nuestras bebidas te convencerán enseguida. Ofrecemos distintas...']"
Cerrado,,105,"4,4",10-20€,,"Basurtu Kastrexana Errepidea, 5, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia",{},,"['Menú del día muy abundante, rico y bien de precio. La tarta de queso exquisita. Gracias además por cogerme a pesar de que justo iban a cerrar la cocina.', 'Pongo una estrella porque no se puede poner ninguna. Entre por una sopa de pescado y un bacalo rebozado, después de 20 minutos sentado sin antenderme me dicen…Más', 'Comida casera de calidad, de la de toda la vida, sin tonterías, y en cantidad abundante. Camarera simpática y eficiente. Postres caseros. Calidad - precio - tiempo un 10.']","['El Ayuntamiento de Bilbao comunica que desde las 23:50 horas del día 7 de marzo hasta las 06:00 del día siguiente aproximadamente se cortará el tráfico rodado...', 'Noticias de Bilbao hoy ¿qué está pasando de en la villa bilbaina hoy? Última hora de sucesos incidentes protestas tráfico eventos festivales y qué...', '1 jul 2023 — - Cerrado hasta las 22.00 del sábado. Afectarán al puente del Ayuntamiento la Plaza Ernesto Erkoreka y el Paseo del Campo Volantín que se...']"
Donosti Asador,,108,"4,0",1-20€,,"Pablo de Alzola Kalea, 2, Basurtu-Zorrotza, 48012 Bilbo, Bizkaia",{},,"['👍\nPedí un pintxo de tortilla de patata de jamón y queso, no estaba mal, pero…Más', 'Buenísimo y las chicas encantadoras. Llegamos el domingo a comer por casualidad y nos atendieron como reinas, dejando que entramos las maletas. Servicio rápido…Más', 'De reciente reapertura. El personal que sirve es un amor. Muy recomendable su parrilla, si bien la picaña no era como esperabamos. La Yuca y el chorizo…Más']","['Asador Donosti · ASADOR DONOSTI Bilbao - Fotos Número de Teléfono y Restaurante Opiniones - Tripadvisor. Bilbao; Provincia de Vizcaya...', 'Necesitas pedir algo de Asador Donosti en Bilbao? Utiliza Glovo y recibirás tu pedido en casa de forma fácil y rápida. Pide online con Glovo ahora.', 'Su puntuación es indicativo de 5.83 es un buen lugar para ir a comer los precios que maneja esta restaurante son razonables sus precios no son superiores a la...']"
Restaurante Egaña Bar,,501,"4,2",€,,"Egaña Kalea, 14, Abando, 48010 Bilbo, Bizkaia",{},,"['Nuestra experiencia ha sido en un pedido a domicilio por Ju...Ea... y todo lamentable, se equivocan y echan la culpa a lo que sea, el chorizo de lochas para…Más', 'Es un bar con buen Menú del día y algo caro a la Carta. Tomamos Ensalada de ventresca y pimientos los dos, 2 bacalaos pil pil, un postre que compartimos , un…Más', 'PESIMO...no he comido peor por ese precio en mi vida ... 25€or persona en un menú básico y recalentado ... los primeros ensadas sencillas.. ..sin más..los…Más']","['Un Bar - Restaurante mítico de Indautxu referente en cocina tradicional y ambiente fa000iar celebra su 30 aniversario: en 1993 abrieron los Hermanos Hernando...', 'Ubicación y contacto. Calle Egana N 14 Street Egaña 48010 Bilbao España.', 'Bar Egaña Bilbao: Consulta 46 opiniones sobre Bar Egaña con puntuación 4 de 5 y clasificado en Tripadvisor N.°387 de 1.170 restaurantes en Bilbao.']"
Restaurante Viejo Zortzi,Cocina vasca con sello del chef en una elegante taberna con ladrillo visto y tienda de vinos.,616,"4,4",,,,"{'miércoles': ['13:00–23:00'], 'jueves': ['13:00–23:00'], 'viernes': ['13:00–23:00'], 'sábado': ['13:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['13:00–23:00'], 'martes': ['13:00–23:00']}",,"['Hemos pedido un besugo que estaba buenísimo. Nos avisaron muy pronto de que lo tenían hecho y encima nos recomendaron como comerlo en buena temperatura. Sin duda si qui…Más', 'Me invito un amigo a su restaurante favorito de Bilbao, o sea ya iba con altas expectativas. Excelente el Rodaballo. El mejor pescado que he comido en mi vida. Espectaculares l…Más', 'Excelente calidad en productos.\nBuen maridaje con vinos y champagnes.\nAtención especial a los productos de temporada.…Más']","['También podrás disfrutar en nuestra barra de un lugar único en Bilbao para tomar tapas elaboradas al momento y la posibilidad de degustar de una gran selección...', 'Sitio tradicional muy buena comida típica vasca. Buen pescado y gran selección de vinos. Un restaurante para disfrutar en todos los sentidos. Personal amable y...', 'El Restaurante El Viejo Zortzi está situado en el barrio de Indautxu en Bilbao. Por eso recuerda una vieja taberna refinada y acogedora decorada con piezas...']"
Bar El Arbol,,450,"4,4",10-20€,,"Plaza Metzola, Salazar Jeneralaren Kalea, 1, 48012 Bilbo, Bizkaia","{'miércoles': ['10:00–18:00'], 'jueves': ['10:00–18:00'], 'viernes': ['10:00–18:00'], 'sábado': ['10:00–19:00'], 'domingo': ['10:00–19:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–18:00']}",,"['Por probar la comida colombiana no está mal.\nLa decoración es lamentable.…Más', 'Se come que es una maravilla y el sitio , pues un sitio humilde como muchos que hay en Latinoamérica.Me hacen gracia los comentarios de no se puede pagar con…Más', 'Súper rica la comida ,lo recomiendo 100% y la atención muy buena . No me canso de repetir ……Más']","['Horario de apertura · Lunes - Viernes · Sábado · Domingo. Estamos cerrados. Horario de cocina...', 'Restaurante el arbol · Página · Bar · +34 944 36 15 49 · Calificación · 38 39 opiniones.', '16 oct 2023 — Ismael y Bárbara se suman con las sugerencias de El Árbol que abarcan desde desayunos y pintxos hasta distintos menús y una completa carta...']"
