title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Bascook - Restaurante en Bilbao,Platos y postres refinados e innovadores de la cocina vasca en un antiguo almacén de sal con paredes de piedra vista.,15000,"4,4",€€,,,"{'miércoles': ['13:00–18:00'], 'jueves': ['13:00–18:00'], 'viernes': ['13:00–18:00', '20:30–22:30'], 'sábado': ['13:00–18:00', '20:30–22:30'], 'domingo': ['13:00–18:00'], 'lunes': ['Cerrado'], 'martes': ['13:00–18:00', 'Actualizado por esta empresa hace 4 semanas']}",,"['Comimos el menú del día.\nSon dos platos a elegir entre la carta (entran la mayoría ), un postre y una…Más', 'Nos regalaron un almuerzo para dos del menú de degustación con unos 10 platos más o menos. Por señalar los tres primeros platos te sirven muy rápido y los otros tardan un inte…Más', 'Nos ha gustado mucho, el local es muy bonito y agradable con distancia entre mesas. La comida calidad/precio ha estado muy bien pero sobre todo quería destacar que el personal de s…Más']","['Barroeta Aldamar 8 48001 Bilbao Vizcaya. elaboraciones con alma. Bascook es la propuesta del chef Aitor Elizegi en este restaurante ubicado en un antiguo...', 'Bascook · Barroeta Aldamar Kalea 8 A un minuto de la Plaza Pío Baroja y Paseo de Uribitarte 48001 Bilbao España · Página web · Mejora este perfil.', 'Bascook es un restaurante Fusión / Ecléctica en Bilbao PV. Lee reseñas consulta el menú ve fotos y reserva en línea en Bascook.']"
Negresko,,231,"4,4",10-20€,,"Pl. Nueva, 10, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['Cerrado'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–23:00'], 'lunes': ['11:00–23:00'], 'martes': ['Cerrado']}",,"['Coqueto local situado por la zona del casco histórico de Bilbao.\nEn él puedes encontrar una gran variedad de opciones en cuanto a pintxos.…Más', 'Espectacular. El txakoli delicioso, y eso que no me gusta el vino. En cuanto a los pintxos a cada cual mejor, a destacar la tartaleta de txangurro y el…Más', 'Una lastima este tipo de locales en un sitio tan bonito. Atienden con desgana y cuando habíamos pagado las consumiciones de terraza dentro un camarero al irnos…Más']","['El restaurante Bar Negresco está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'Bar con terraza en la Plaza Nueva en Casco Viejo Pintxos y raciones elaborados con producto local Cocina vasca vegana y vegetariana Visítanos .', 'Especialistas en pintxos y gildas de premio. Si te dejas caer por el Casco Viejo bilbaíno no puede faltar una visita al Negresko con terraza en la misma Plaza...']"
Restaurante Jateko,,258,"4,3",€€,,"Fernández del Campo K., 5, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['9:00–21:00'], 'jueves': ['9:00–21:00'], 'viernes': ['9:00–21:00'], 'sábado': ['10:30–16:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–21:00'], 'martes': ['9:00–21:00']}",,"['Hicimos una reserva para comer 6 personas. Cuando llegamos nos pusierón en una mesa en la que 4 de nosotros estaban mirando a la pared. No nos dierón opción de…Más', 'Ayer estuvimos 5 comensales tras una reserva hecha hacía10 días y confirmarla 3 días antes para concretar el menú sin sal, por motivos de salud, de uno de los…Más', 'El servicio ha sido inmejorable. Aún así, para las cantidades que comimos, el precio de 50 euros por cabeza me parece excesivo. Llevamos varios días en Bilbao…Más']","['Jateko Etxea es un restaurante de cocina tradicional vasca ubicado en el centro de Bilbao. La especialidad son los garbanzos con bogavante.', 'El restaurante Jateko está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Restaurante Jateko Bilbao. 598 Me gusta · 1 personas están hablando de esto · 126 personas han estado aquí. Bar - Restaurante especializado en tapas...']"
Pershïc,,550,"3,9",1-10€,,"Colón de Larreátegui K., 8, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['10:00–14:00', '17:00–21:00'], 'jueves': ['10:00–14:00', '17:00–21:00'], 'viernes': ['10:00–2:30'], 'sábado': ['11:30–2:30'], 'domingo': ['Cerrado'], 'lunes': ['10:00–14:00', '17:00–21:00'], 'martes': ['10:00–14:00', '17:00–21:00']}",,[],[]
Restaurante Viejo Zortzi,Cocina vasca con sello del chef en una elegante taberna con ladrillo visto y tienda de vinos.,616,"4,4",,,,"{'miércoles': ['13:00–23:00'], 'jueves': ['13:00–23:00'], 'viernes': ['13:00–23:00'], 'sábado': ['13:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['13:00–23:00'], 'martes': ['13:00–23:00']}",,"['Hemos pedido un besugo que estaba buenísimo. Nos avisaron muy pronto de que lo tenían hecho y encima nos recomendaron como comerlo en buena temperatura. Sin duda si qui…Más', 'Me invito un amigo a su restaurante favorito de Bilbao, o sea ya iba con altas expectativas. Excelente el Rodaballo. El mejor pescado que he comido en mi vida. Espectaculares l…Más', 'Excelente calidad en productos.\nBuen maridaje con vinos y champagnes.\nAtención especial a los productos de temporada.…Más']","['También podrás disfrutar en nuestra barra de un lugar único en Bilbao para tomar tapas elaboradas al momento y la posibilidad de degustar de una gran selección...', 'Sitio tradicional muy buena comida típica vasca. Buen pescado y gran selección de vinos. Un restaurante para disfrutar en todos los sentidos. Personal amable y...', 'El Restaurante El Viejo Zortzi está situado en el barrio de Indautxu en Bilbao. Por eso recuerda una vieja taberna refinada y acogedora decorada con piezas...']"
Restaurante La Alhóndiga,,691,"4,0",10-20€,,"Salazar Jeneralaren Kalea, 3, Errekalde, 48012 Bilbo, Bizkaia","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–22:00'], 'sábado': ['9:00–22:00'], 'domingo': ['9:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–22:00']}",,"['Comimos el menú de fin de semana. Hay que abonar preserva de 5 € por comensal, que descuentan en el total final.…Más', 'La comida de 10, para ser las 15 horas , había de todo.15 primeros, 15 seguros y 25 postres .Servicio lento. Había mucha gente. Entendible por ser estas fechas.…Más', 'La comida sabrosa pero poco detalle con los clientes. Hemos ido 11 personas y no pudieron ir dos, estando el local a tope y nuestra mesa sin sitio nos han…Más']","['La Alhondiga General Salazar 3 48012 Bilbao. Correo electrónico: info@laalhondiga.es. Por favor confirme las reservas llamando al telefono: 944105764...', 'El restaurante Restaurante La Alhóndiga está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3...', 'RESTAURANTE YANDIOLA. Yandiola te invita a disfrutar de una experiencia gastronómica y de ocio única en Euskadi. VER CARTA. Como el edificio de la Alhóndiga...']"
Bihotz Café,,11000,"4,7",1-10€,,"Arechaga Kalea, 6, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['16:00–22:00'], 'jueves': ['16:00–22:00'], 'viernes': ['13:00–23:00'], 'sábado': ['11:00–23:00'], 'domingo': ['11:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['16:00–22:00', 'Confirmado por esta empresa hace 1 semana']}",,"['Cuando fuimos, debía de ser el aniversario del local. Había bastante gente y servirnos a todos se complicaba bastante. Aún así, las personas que estaban…Más', 'Fuimos a tomar un café , normales los dos, estaba muy rico, hasta lo tome sin azúcar. Los dos chicos que atendían el café muy majos y atentos.…Más', 'Pequeño y coqueto local donde tomar unas buenas cervezas artesanas tanto de grifo como en lata o botella. Servicio rápido y amable. No hemos probado la comida,…Más']","['☕️Specialty Coffee & Craft Beer house ⏰Horario: Lun descanso. Martes a Jueves: de 16 a 22h. Viernes: de 13 a 23h. Sábado: de 11 a 23h. Dom: de 11 a 22h.', 'El restaurante Bihotz Cafe está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 5; Calidad/precio: 4.5...', 'Bihotz Café · Página · Cafetería · +34 679 06 03 12 · Calificación · 47 211 opiniones.']"
Restaurante Atseden,,599,"3,7",10-20€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['9:00–1:00'], 'jueves': ['9:00–1:00'], 'viernes': ['9:00–2:00'], 'sábado': ['11:00–3:00'], 'domingo': ['11:30–20:00'], 'lunes': ['9:00–1:00'], 'martes': ['9:00–1:00']}",,"['Es increíble que en un lugar de toda la vida en plena calle Ledesma en el centro de Bilbao, tengan tan poco detalle en tener el local bien conservado. Tanto los…Más', 'Pedazo comida que nos metimos mi mujer y yo..... Ensalada mixta de calidad Rabas frescas exquisitas Como plato fuerte una chuleta terrible, la ponen con una ……Más', 'Bar/restaurante de pintxo en pleno Bilbao.…Más']","['Ver más. Dirección. Ledesma 5. 48001 - Bilbao. Teléfono. 944 71 85 71. Horario. Lun - Jueves: 9:00 - 1:00. Viernes: 9:00 - 2:00. Sábado: 11:00 - 3:00. Domingo...', 'Restaurante Atseden en Bilbao. ... 11.90 €. I.V.A incluido. Dirección. Ledesma 5. 48001 - Bilbao. Teléfono. 944 71 85 71. Horario. Lun - Jueves: 9:00 - 1:00.', 'El restaurante Atseden está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3; Calidad/precio: 3...']"
Mugarra,Carnes y mariscos maridados con vinos en un restaurante sofisticado con paredes de ladrillo visto y tienda de alimentación y vinos.,376,"4,7",€€€,,"Ercilla Kalea, 14, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['12:30–20:30'], 'jueves': ['12:30–20:30'], 'viernes': ['12:30–20:30'], 'sábado': ['Cerrado'], 'domingo': ['Cerrado'], 'lunes': ['12:30–20:30'], 'martes': ['12:30–20:30']}",,"['Estuve hace unos días y me sorprendió. El trato excelente y la comida... Espectacular.…Más', 'Lugar con pocas mesas, pero muy recomendable, nos hicieron el favor de darnos de comer sin reserva, los calamares en su tinta, hace mucho que no los comíamos…Más', 'Unos de los grandes descubrimientos este año con un concepto diferente en el que se unen tienda y restaurante que un mismo espacio. Tanto el servicio como la…Más']","['Looking to host a group or corporate event at Mugarra? Contact us to discuss your plans so we can make Mugarra yours. LOCATION. Calle Ercilla 14. BILBAO. OPEN...', 'Ubicación y contacto. Calle Ercilla 14 48009 Bilbao España. Abando.', 'Horarios de apertura · Hoy lunes: 13:00 - 16:00 h. · martes: 13:00 - 16:00 h. · miércoles: 13:00 - 16:00 h. · jueves: 13:00 - 16:00 h.20:30 - 23:00 h. · viernes...']"
Copper Deli Mazarredo,,684,"4,5",10-20€,,"Mazarredo Zumarkalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Sitio ideal para comer sandwiches de estilo diferente a lo que se come por la zona.…Más', 'Sandwiches pastrami y pavo/curry muy ricos. Las mujeres que llevan el servicio agradables y atentas.…Más', 'Inmejorable lugar para comer los mejores sandwiches de Bilbao, saludables y sabeosísimos. Mi favorito el de Salmón doble,... Brutal!!! Si tienes perro, puedes ir con ellos y serás bien reci…Más']","['Un pequeño oasis en medio del desierto urbanita donde comer de forma saludable o llevarse algo sano a la oficina. Mazarredo. Mazarredo 6; 48001 Bilbao; Tel: 94...', 'El restaurante Copper Deli Mazarredo está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'Mazarredo 6 Bilbao. Amantes de la comida rápida sana equilibrada y picante  del café de especialidad y las cervezas artesanas PIDE ONLINE⤵️⤵️⤵️.']"
Cantina Mexicana Tapachula,Chimichanga fajitas de camarón y tequila en restaurante de mesas y taburetes bajos con percheros de flores.,17000,"4,2",20-30€,,,"{'miércoles': ['12:00–16:00', '19:30–23:00'], 'jueves': ['12:00–16:00', '19:30–23:00'], 'viernes': ['12:00–16:00', '19:30–24:00'], 'sábado': ['12:00–16:00', '19:30–24:00'], 'domingo': ['12:00–16:00', '19:30–23:00'], 'lunes': ['12:00–16:00', '19:30–23:00'], 'martes': ['12:00–16:00', '19:30–23:00', 'Confirmado por esta empresa hace 7 días']}",,"['Muy buen sitio para comer auténtica comida mexicana, la atención por parte de las camareras fue excelente y los baños estaban bien a excepción de que estaban…Más', 'Comida: Pedimos Chimichanga, Choriqueso, Nachos doble queso y Burrito Tapachula. Todo estaba muy rico, buena presentación y platos contundentes para compartir.…Más', 'Excelente es poco! La comida estaba increíble, pero lo que más destaca es la atención y el ambiente del sitio. Es un lugar súper recomendable, si les pudiese poner más estrellas no lo dudaría.']","['DE 12:00 a 17:00 y 19.30 a 00.00. para recibirle cualquier día con los brazos abiertos y la mesa puesta pero...', 'El restaurante Cantina Mexicana Tapachula está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/...', 'Cantina Mexicana Tapachula Bilbao. 2668 Me gusta · 1934 personas han estado aquí. Auténticos Platillos Mexicanos Adaptados a Vuestro Paladar. ""26 años...']"
Fratelli Pizza Bar,,14000,"4,4",10-20€,,"Ledesma Musikariaren Kalea, 18, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['13:00–23:30'], 'jueves': ['13:00–0:30'], 'viernes': ['13:00–1:30'], 'sábado': ['13:00–1:30'], 'domingo': ['Cerrado'], 'lunes': ['13:00–23:30'], 'martes': ['13:00–23:30']}",,"['Nos encantan estas pizzas! La masa es fina y le ponen bastantes vegetales asados, baja en grasa y liviana al ingerirla.…Más', 'Pizzería Top en el centro de Bilbao. Concepto de bar y pizzería por porciones diferente, bar con muy buen ambiente, buen vino y buenas porciones de pizzas de calidad y mucha varieda…Más', 'Pizzería Top en el centro de Bilbao. Concepto de bar y pizzería por porciones diferente, bar con muy buen ambiente, buen vino y buenas porciones de pizzas de calidad y mucha varieda…Más']","['PIZZA ARTIGIANA SICILIANA · MARGHERITA: 11 € · SEMPLICE: 12 € · DIAVOLA: 12 € · VEGETARIANA: 12 € · CINQUE FROMAGGI: 12 € · GOLOSA: 12 € · RIANATA SICILIANA: 12...', 'El restaurante Fratelli Pizza Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 3.5; Calidad/precio: 4.5...', 'Fratelli Pizza Bar Bilbao. 618 Me gusta.']"
Restaurante La Viña De Henao Casa De Comidas,,118,"4,8",40-50€,,"Henao Kalea, 27, BAJO, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['13:30–16:00'], 'jueves': ['13:30–16:00'], 'viernes': ['13:30–16:00', '21:00–23:00'], 'sábado': ['13:30–16:00', '21:00–23:00'], 'domingo': ['13:30–16:00'], 'lunes': ['13:30–16:00'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 2 semanas']}",,"['Un descubrimiento! Lugar para comer a la carta, también ponen medias raciones, todo muy bueno, a destacar la ensaladilla.…Más', 'Maravillosa experiencia en esta casa de comidas.\nExclusividad en el espacio, ambiente y presentación y calidad de todos los…Más', 'Una auténtica sorpresa en el centro de Bilbao. La comida excelente, bien ejecutada y presentada, menú apto para celíacos. Trato cercano. Volveré seguro. ¡Enhorabuena!…Más']","['EN LA GASTRONOMIKA 2023. NO HACEMOS COMIDA PARA LLEVAR SERVIMOS EXCLUSIVAMENTE EN MESA. Carta · Bodega. Calle henao 27 bilbao 48008. tel: 669364176. Reservas...', 'Ubicación y contacto. Calle Henao 27 BAJO 48009 Bilbao España ... RESTAURANTE LA VIÑA DE HENAO CASA DE COMIDAS Bilbao - Fotos Número de Teléfono y Restaurante...', 'Restaurante La Viña De Henao Casa De Comidas: Comida excelente - 39 opiniones y 97 fotos de viajeros y ofertas fantásticas para Bilbao...']"
The Beetle Bar-Bilbao,,902,"4,4",1-10€,,"Plaza Unamuno, 3, K. Barria, 3, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–22:30'], 'jueves': ['8:30–22:30'], 'viernes': ['8:30–22:30'], 'sábado': ['9:00–22:30'], 'domingo': ['9:00–22:30'], 'lunes': ['8:30–22:30'], 'martes': ['8:30–22:30']}",944 00 98 72,"['Buen desayuno calidad - precio. El menú incluía bacon pero no como carnes, y sin perdirlo me ofrecieron muy amablemente cambiarme el bacon por queso. Ordené 2’…Más', 'Desayuno de lujo en Bilbo, aunque el sitio es muy pequeñito...creo q ahí reside su encanto...desayuno Inglés y pancake con sitope de chocolate y fruta…Más', 'Local pequeño pero agradable. Probamos ambos desayunos y ambos estaban muy ricos, lo único que las tostadas eran algo pequeñas.…Más']","['Ubicación y contacto. Barrenkale 3 Una DE Las Esquinas DE LA Plaza Unamuno 48005 Bilbao España.', '360 Followers 38 Following 18 Posts - See Instagram photos and videos from The Beetle Bar @thebeetlebarbilbao', 'The Beetle Bar Bilbao. 730 Me gusta · 363 personas han estado aquí. Siguenos también en Twitter e Instagram: @thebeetlebar Telefono-94 400 98 72.']"
Livan Nicaragua Bar Restaurante,,364,"4,6",10-20€,,"Basurtu Kastrexana Errepidea, 9, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'miércoles': ['12:00–1:00'], 'jueves': ['12:00–1:00'], 'viernes': ['12:00–2:30'], 'sábado': ['12:00–2:30'], 'domingo': ['12:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['12:00–1:00']}",,"['Excelente servicio, se nos atendio muy bien, local limpio y agradable, comida deliciosa! calidad precio…Más', 'Deliciosa la comida\nEl Personal muy acogedor , te sientes en familia como si realmente estuvieras en Nicaragua.…Más', 'Todo 10/10 recomendado un buen servicio por parte de la camarera y el camarero 🇳🇮❤️la comida muy buena precio calidad van de la mano y un ambiente animado…Más']","['Restaurante Livan Nicaragua. Centroamericana Otros tipos. 0 estrellas sobre 5. 1 opiniones. Basurtu Kastrexana Errepidea 9 Bilbao 48002.', '1254 Followers 450 Following 1908 Posts - See Instagram photos and videos from Restaurante Livan Nicaragua @livanpinell', '30/01/2024: Bar que recuerda a las antiguas tascas es conocido por tener el pintxo ""el grillo"" más bueno de Bilbao tienen más variedades de pintxos todos muy...']"
Bar El Arbol,,450,"4,4",10-20€,,"Plaza Metzola, Salazar Jeneralaren Kalea, 1, 48012 Bilbo, Bizkaia","{'miércoles': ['10:00–18:00'], 'jueves': ['10:00–18:00'], 'viernes': ['10:00–18:00'], 'sábado': ['10:00–19:00'], 'domingo': ['10:00–19:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–18:00']}",,"['Por probar la comida colombiana no está mal.\nLa decoración es lamentable.…Más', 'Se come que es una maravilla y el sitio , pues un sitio humilde como muchos que hay en Latinoamérica.Me hacen gracia los comentarios de no se puede pagar con…Más', 'Súper rica la comida ,lo recomiendo 100% y la atención muy buena . No me canso de repetir ……Más']","['Horario de apertura · Lunes - Viernes · Sábado · Domingo. Estamos cerrados. Horario de cocina...', 'Restaurante el arbol · Página · Bar · +34 944 36 15 49 · Calificación · 38 39 opiniones.', '16 oct 2023 — Ismael y Bárbara se suman con las sugerencias de El Árbol que abarcan desde desayunos y pintxos hasta distintos menús y una completa carta...']"
Bar Estraunza,,19,"4,5",€,Sirve buenos cócteles· No se aceptan reservas· Se sirve comida en el bar,"Areiltza Doktorearen Zumarkalea, 11, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['9:00–22:30'], 'jueves': ['9:00–22:30'], 'viernes': ['9:00–22:30'], 'sábado': ['11:00–22:30'], 'domingo': ['11:00–22:30'], 'lunes': ['9:00–22:30'], 'martes': ['9:00–22:30']}",,"['Es de los bares mas autenticos de bilbao…Más', 'La típica tasca de toda la vida. Extraordinario lugar.…Más', 'Bar de Bilbao de toda la vida en la zona de Pozas.Buen trato,de las mejores tortillas de patatas de Bilbao y precios muy razonables.…Más']","['Puntuaciones y opiniones. 35 251 opiniones. N.º 60 de 191 Bar en Bilbao ... Cómo está valorado el restaurante Las Cepas De Estraunza ... LAS CEPAS DE ESTRAUNZA...', '... Estraunza en Bilbao Provincia de Vizcaya ... Molly Malone Bilbao. 40 opiniones. Núm. 818 de 1.072 lugares ... Bar Indarra. 5 opiniones. Núm. 704 de 1.072 lugares...', '16 ene 2024 — Bar Estraunza n.º 529 entre los pubs y bares de Bilbao: 20 opiniones y 4 fotos detalladas. Localízalo en el mapa y llama para reservar...']"
Gernikes,,320,"4,6",10-20€,,"Santos Juanes Plaza, 6, Ibaiondo, 48006 Bilbo, Bizkaia","{'miércoles': ['6:00–21:15'], 'jueves': ['6:00–21:15'], 'viernes': ['6:00–21:15'], 'sábado': ['6:00–21:15'], 'domingo': ['Cerrado'], 'lunes': ['6:00–21:15'], 'martes': ['6:00–21:15']}",944 16 26 82,"['Fuimos por las reseñas y nos decepcionó. Menú del día 15 euros. Servicio rápido y amable. El marmitako, prácticamente sin atún. Los txipirones muy buenos, pero…Más', 'El servicio no puede ser mas rápido y la camarera una copada!\nToda la comida es muy frita pero rica.…Más', ""Fuimos a comer allí por las reseñas que leímos, y fue todo un acierto! Menú del día con comida casera muy buena y grandes raciones. Precio de viernes: 12'50€ e…Más""]","['Especialidad: Menú del día: comida casera. Ofrecemos: Desayunos menús cafés y copas. Contacto. Santos Juanes 6 Bilbao.', '16 ene 2024 — Gernikes n.º 644 entre los restaurantes de Bilbao: 317 opiniones y 40 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.', 'Te presentamos al Gernikes tu elección para grupos y eventos bodas comuniones cumpleaños etc. en Bilbao en Santos Juanes Plaza 6 48006 Bilbo Bizkaia.']"
Club Deportivo Bilbao,,115,"4,5",,,"Alameda de Recalde, 28, Abando, 48009 Bilbao, Biscay","{'miércoles': ['7:00–23:00'], 'jueves': ['7:00–23:00'], 'viernes': ['7:00–23:00'], 'sábado': ['7:00–23:00'], 'domingo': ['7:00–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00']}",944 23 11 08,"['Comida rica, precio razonable. Tardan un poco en atenderte, en cogerte la comanda y servir. Local muy grande e informal, es impersonal y poco acogedor.', 'Disfrute de este gimnasio invitada un par de veces, están bien las instalaciones, pero se me hacen pequeños los gimnasios aquí en Bilbao, me gusta jugar…Más', 'no sé como será lo demás, pero comida familiar de navidad el dia 25 pretenden que una persona vegetariana se conforme con una ensalada vegetal, revuelto de…Más']","['EL CLUB. NUESTROS SERVICIOS · NUESTRA HISTORIA · NUESTRO LUGAR · HAZTE SOCIO · CONTACTO/SUGERENCIAS. INSTALACIONES. Piscinas · Vestuarios y Zonas Wellness...', 'Club Deportivo Bilbao Bilbao. 1425 Me gusta · 75 personas están hablando de esto · 1802 personas han estado aquí. El Club Deportivo de Bilbao es una de...', '1343 Followers 138 Following 1218 Posts - See Instagram photos and videos from Club Deportivo Bilbao @club_deportivo_bilbao']"
Restaurante Gorbea Bilbao,Cogote de merluza a la bilbaína o lechal a baja temperatura en comedor de mantel blanco y decoración sencilla.,870,"3,7",10-20€,,"Jardines K., 3, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:00–16:00', '20:00–23:00'], 'jueves': ['13:00–16:00', '20:00–23:00'], 'viernes': ['13:00–16:00', '20:00–23:00'], 'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['13:00–16:00', '20:00–23:00'], 'lunes': ['13:00–16:00', '20:00–23:00'], 'martes': ['13:00–16:00', '20:00–23:00']}",,"['Comimos el menú de 18 euros y muy buena relación calidad precio. Estaba todo muy bueno y la atención fue inmejorable, lo recomiendo para comer entre semana.…Más', 'La comida riquísima y la atención del personal impecable!!!…Más', 'No vuelvo. La comida bien. Pero llegó después un actor de las cadenas que viven de subvenciones y salió cuando no nos habían servido ni el segundo plato. La…Más']","['MENÚ DEL DÍA: 1800€ IVA incluido · Ensalada de ventresca de bonito y anchoas · Ensalada de queso de cabra · Sopa de pescado · Paella de marisco · Revuelto de...', 'El restaurante Restaurante Gorbea está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3...', 'Las buenas opiniones de este restaurante ha hecho que tenga una puntuación de 7.09 sus precios y su comida harán que quieras venir a este restaurante todos los...']"
Iñakiren Taberna,,889,"4,3",10-20€,,"Barrenkale Barrena, 14, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['13:30–17:00', '19:30–24:00'], 'jueves': ['13:30–17:00', '19:30–24:00'], 'viernes': ['13:30–17:00', '19:30–24:00'], 'sábado': ['13:30–17:00', '19:30–24:00'], 'domingo': ['13:30–17:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Un lugar estupendo para comer comida casera a un precio muy asequible. Los camareros encantadores. Es un lugar que te hace desconectar de los pintxos típicos de…Más', 'Muy recomendable. Restaurante de los de toda la vida, con comida casera, buen producto y precio asequible. La camarera fue un encanto. Volveré y pediré otra vez el rabo de…Más', 'Local de dos plantas, barra de bar en la planta baja y restaurante en la primera. Es un espacio que lleva desde ""siempre"" en el Casco Viejo. Comida tradicional…Más']","['Iñakiren taberna. 2015. Barrenkalebarrena kalea 14 48005 BILBO Tel.944 15 09 54. Gure espezialitatea euskal sukaldea da produktu freskoekin eginda.', 'Ubicación y contacto. Barrenkale Barrena 14 48.005 Bilbao España. A 0...', 'Si buscas calidad y cantidad en el casco viejo de Bilbao Iñakiren taberna cumple los requisitos. Ubicado en las siete calles de Bilbao casco viejo tiene un...']"
Azzurro Rock Pub,Bar de copas de ambiente heavy con taburetes e iluminación azules karaoke rockero y música de los años 80.,576,"4,7",1-10€,,,"{'miércoles': ['19:00–1:30'], 'jueves': ['19:00–1:30'], 'viernes': ['19:00–3:00'], 'sábado': ['19:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['19:00–1:30'], 'martes': ['19:00–1:30']}",,"['Maravillosa cada vez que voy. Buena música y buenos combinados. Y los chicos de la barra super simpáticos. Sin duda seguiré acudiendo en mis noches de ocio.…Más', 'Si te gusta el metal clásico y actual, es una muy buena opción. Me gustó mucho el ambiente. Si en algún momento regreso a Bilbao, seguro paso por allá. Saludos desde Panamá.…Más', 'Pequeño pero matón!! Buena música si te gusta el rock y el metal. Para tomar una buena cerveza o una copa oyendo buena música. Comida no hay.…Más']","['Se trata de un pequeño gran local con casi 50 años abierto situado en una de las zonas de marcha clásicas del centro de Bilbao en la calle Telesforo Aranzadi...', 'Azzurro rock pub Bilbao. 3012 Me gusta · 10 personas están hablando de esto · 1459 personas han estado aquí. Página oficial de Fb del Azzurro Arcade...', 'Horario de apertura de Azzurro Rock Pub: mar - jue 20:00 - 1:30; vie - sáb 20:00 - 3:00...']"
Restaurante Egiluz,Clásico bar-restaurante que sirve recetas tradicionales vinos de autor y su especialidad la chuleta Egiluz.,386,"4,1",€€,,"Txakur Kalea, 4, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['11:00–24:00'], 'jueves': ['11:00–24:00'], 'viernes': ['11:00–24:00'], 'sábado': ['11:00–24:00'], 'domingo': ['11:00–24:00'], 'lunes': ['Cerrado'], 'martes': ['11:00–24:00']}",671 45 19 17,"['El Menú del día por 17 euros es muy recomendable. Porciones grandes y la calidad de la comida está bastante bien. La atención de todo el personal muy amable. Recomendado.…Más', 'Pongo las estrellas por la buena atención de las camareras. Menú de sábado 25€. La paella de marisco salada y recalentada. Dan la opción de cambiarla por otro…Más', 'Muy buena atención, y buen ambiente. Típico Restaurante de toda la vida.\nPedimos Bacalao a la vizcaína, muuuy bueno y los chi…Más']","['El restaurante Restaurante Egiluz está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5...', 'Recordad nuestro número de teléfono para reservar es el 944 150 242. En la calle del Perro. ¡Os esperamos!', 'Un buen almuerzo y buen servicio. Nos recomendaron no comer en la plaza nueva debido a los precios. Y nos fuimos callejeando por las cercanías a la catedral.']"
