title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
La Reina del Arenal,,208,"4,0",€€,,"ZIngira Kalea, 3, Ibaiondo, 48007 Bilbo, Bizkaia","{'miércoles': ['9:30–23:00'], 'jueves': ['9:30–23:00'], 'viernes': ['9:30–24:00'], 'sábado': ['9:30–24:00'], 'domingo': ['9:30–23:00'], 'lunes': ['Cerrado'], 'martes': ['9:30–23:00']}",,"['Habia escuchado críticas varias de amistades que han ido anteriormente, por lo que hemos querido probar y conocer en persona el sitio esta semana. Con la…Más', 'Todo con muy buena pinta y el sandwich de atun y el sándwich de baicon muy ricos... La fachada muy antigua y linda tiene una gran terraza con 9 mesas con una…Más', 'Tomamos pintxos de tortillas variadas y estaban buenos. Las cañas de buen tamaño. La camarera era agradable. No había servicio para la terraza. No nos dieron la cuenta, pues se…Más']","['Ubicación y contacto. Sendeja Kalea 3 48007 Bilbao España. A 0...', '24 jul 2019 — Pero si hay un caso que sorprenda es el de La Reina del Arenal un restaurante de Bilbao que Chicote visitó durante su primera temporada...', '7 dic 2012 — El pasado mes de junio Alberto Chicote grabó la edición de hoy en los restaurantes Opila y La reina del Arenal de Bilbao. Pero los...']"
Restaurante Ambigu,Platos creativos con raíces vascas en un animado espacio con copas eventos musicales y exposiciones de arte.,835,"4,4",10-20€,,"Done Bikendi Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['9:00–17:00'], 'jueves': ['9:00–17:00'], 'viernes': ['9:00–2:30'], 'sábado': ['20:00–2:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–17:00'], 'martes': ['9:00–17:00']}",,"['La comida perfecta, en vajilla moderna.\nEl servicio para la hora que era muy bien, quizás las mesas pequeñas para comer…Más', 'La comida estaba deliciosa y el personal que nos atendió fue muy amable, nos sentimos muy cómodos. ……Más', 'un restaurante que te hace sentir bien. el servicio es súper cercano y la calidad de su comida es muy alta. el menú del día es una hermosa experiencia. el local ……Más']","['Menú rico 17 euros pero comida de calidad. Buen trato y muy buena música. Para pasar un buen rato y comer rico. Decorado con gusto alternativo.', 'Ambigú  oficial  · Página · Restaurante · +34 944 24 23 43 · ambigubilbao.bigcartel.com.', 'Arte y entretenimiento. Contacto. San Vicente 5 Bilbao. 944242343.']"
BAR RESTAURANTE SENDEJA 5,,170,"4,2",1-20€,,"ZIngira Kalea, 5, Ibaiondo, 48007 Bilbo, Bizkaia","{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00'], 'viernes': ['8:00–23:00'], 'sábado': ['8:00–23:00'], 'domingo': ['8:00–22:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Paramos a tomar el vermut después de ver el mercado de los domingos junto a la ría. Pedimos un té con chapela incluida 🤣 y dos pinchos: una croqueta de chorizo…Más', 'Muy buen sitio para desayunar. Tiene varios tipos de tortillas y están exquisitas. La camarera de 10, simpática y profesional.…Más', 'Muy buen desayuno. Café excelente, tortilla rica y camarero simpático. Volveremos']","['Horario de apertura · lun: · mar: · mié: · jue: · vie: · sáb: · dom: 8:00–23:30...', '5 feb 2024 — Si por un casual estás cerca de Casco Viejo podrías venir a conocer este bar. Muchos visitantes vienen para pedir sus singulares pintxos...', 'BarTelf: 722 27 21 18https://barrestaurantesendeja5.negocio.site/Dirección: SENDEJA 5 48007 Bilbao Vizcaya.']"
Perro Chico Bar,,124,"4,7",10-20€,,"Arechaga Kalea, 2, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Local con mesas muy juntas. Bonita decoración. Gran variedad de cervezas Basqueland, que es un plus. Pedimos pad Thai y unas costillas asadas fuera de carta.…Más', '(Edito tras repetir y probar más platos.)…Más', 'Un ambiente súper agradable, detallistas y muy amables :)\nHemos comido genial, todos los platos muy sabrosos, si te van los sabores…Más']","['Cerveza fresca artesanal independiente y local. Comida del sureste asiático mezcal y whisky. Abierto todos los días.', 'Ubicación y contacto. Aretxaga 2 esquina con calle Marzana 48003 Bilbao España.', 'Hoy salen a la venta los #bonobilbao para hostelería. Bonos de 10 y 20€ q cuestan 5 y 10€. Pues eso que también estamos en ese escaparate de bares y']"
Zutik Cardiles Restaurante,,209,"3,7",1-20€,,"Calle Gral. Concha, 3, Abando, 48008 Bilbao, Biscay","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–1:00'], 'sábado': ['7:00–1:00'], 'domingo': ['8:00–16:00'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",,"['Un excelente lugar donde ir a comer un menú del día, en el que la relación calidad-precio es muy buena. Comida que te transporta directamente a Colombia sin…Más', 'Menú ""degustación"". Más o menos lo que uno se puede esperar de una cena por ese precio. La ensalada de pollo crujiente, no tenía pollo, por lo tanto empezamos…Más', 'Pongo 1 estrella porque no hay 0, el sándwich con la lechuga vieja y full de una salsa hecha con mayonesa de mala calidad, que me ha dejado fatal del estómago.…Más']","['Ubicación y contacto. General concha n 3 Cerca Plaza Moyua 48008 Bilbao España.', 'Comida que te transporta directamente a Colombia sin salir de Bilbao. La atención fue muy amena. La sala restaurante es muy amplia y tranquila. Si quieres una...', 'Amigos as del buen comerZutik Cardiles restaurante en General Concha 3 Bilbao les invita: Este fin de semana a reencontrarnos con nuestra gastronomía.']"
Bar Veggira,,331,"4,9",10-20€,,"Goienkale, 11, Ibaiondo, 48005 Bilbo, Bizkaia",{},,"['Fuimos a comer un sábado sin reserva pero nos dieron mesa. Era un poco estrecha, pero era la única. La comida muy rica, la carta no es infinita pero está muy…Más', 'Vegano en Casco Viejo, una zona con muy buen ambiente de Bilbao. Comí de menú un martes y muy rico. 15€ a elegir entre primero, segundo y postre. La ensalada de…Más', 'Buenas,…Más']","['Veggira Taberna Antiespecista. Horario: 11.00 - 23.00. Sábado: 12.00 - 23.00. Domingo: 12.00 - 17.00. Lunes Cerrado. Goienkale 11 Bilbao Spain 48005. MENÚ...', '7 sept 2023 — Comida vegana muy elaborada rica y con buenas combinaciones pedimos el seitan con salsa no roquefort el wrap con heura y berza...', 'Cafe/bar offering breakfast lunch dinner and cocktails. Dishes include tortillas tapas and a selection of cakes. Relocated from 24 Egia Jeneralaren Kalea.']"
Tipula Casco Viejo,Original restaurante que sirve hamburguesas al estilo sudamericano en una zona de comedor decorada con elementos artísticos.,23000,"4,2",10-20€,,,"{'miércoles': ['19:30–23:00'], 'jueves': ['13:30–16:00', '19:30–23:00'], 'viernes': ['20:00–24:00'], 'sábado': ['13:30–24:00'], 'domingo': ['13:30–23:00'], 'lunes': ['19:30–23:00'], 'martes': ['19:30–23:00', 'Actualizado por otras personas hace 3 semanas']}",,"['Tiene mesas tanto en el exterior como en el interior del local. El pedido se hace en barra, no van a pedirte la comanda a la mesa. El trato fue genial, nos…Más', 'El local tiene muy buena decoración. Hemos empezado con el entrante de palos de queso que nos ha sorprendido para muy bien, repetiríamos sin duda, Aunque las…Más', 'Se pide en barra y te lo traen a mesa. Los nachos buenísimos al igual que las hamburguesas que se deshacían en la boca. Pedimos la ""arima"" y ""el chapo"". Para grupos grandes es rec…Más']","['Hamburguesería en Bilbao. Hamburguesas de ternera 100%. Nachos y fingers caseros ... CASCO VIEJO. HORARIO 94 471 52 32 UBIcación. TIPULA 7. TIPULA. CASCO VIEJO.', 'Hamburguesas caseras en Bilbao tercera generación de expertos en burger artesanas! También nachos fingers patatas y delicioso picoteo ven y pruébalo!', 'Ubicación y contacto. Barrenkale Barrena 6 48005 Bilbao España. A 04 km de Casco Viejo ... TIPULA BURGER Bilbao - Fotos Número de Teléfono y Restaurante...']"
Restaurante Txocook - Restaurante de pintxos en Bilbao,Bacalao al pilpil o kokotxas de merluza más barra de pintxos en moderna taberna con pared de ladrillo blanco.,13000,"4,1",€€,,,"{'miércoles': ['10:00–24:00'], 'jueves': ['10:00–24:00'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–24:00'], 'domingo': ['11:00–17:00'], 'lunes': ['10:00–17:00'], 'martes': ['10:00–24:00']}",,"['Destaco que no comimos allí. Fuimos a tomar unas copas, el servicio deficiente,se equivocaron varias veces, tardan en recoger la vajilla que se les acumula y…Más', 'Hemos ido por primera vez y repetiremos. El sitio muy bien situado, buenas vistas. Servicio muy amable y agradable, es para felicitarles a todo el equipo.…Más', 'Cenamos en la terraza, muy agradable.\nEl tomate de caserío estaba muy sabroso, con bonito y ajo negro. Las verduras…Más']","['Una cocina con base tradicional que se une al paisaje y reinterpreta el recetario vizcaíno de la mano de Aitor Elizegi y su equipo.', 'Ubicación y contacto. Uribitarte 1 Nervion 2 48001 Bilbao España. Abando.', 'picoteo txocook. Platos para compartir. ENSALADA de bonito lechugas rojas y verdes piparras cebolla roja17€. ENSALADA DE TOMATE de baserri con ajo negro y...']"
La Taberna Taurina Bilbao,,815,"3,7",1-10€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['8:00–1:00'], 'jueves': ['8:00–1:00'], 'viernes': ['8:00–2:00'], 'sábado': ['10:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–1:00'], 'martes': ['8:00–1:00']}",,"['El bar suele estar bien, pero la camarera de mechas que no quiere poner vasos de agua aún habiendo sacado rondas y poniendo caras y diciendo en alto de malas…Más', 'Muy buen ambiente, buenas tapas, lleno de gente hasta la calle incluida, esta en una de las mejores zonas de vinos de Bilbao…Más', 'Los servicios indecentes con un olor a pis que echaba patras y el de mujeres cerrado. La camarera saturadisima y ella sola. Tener un local bonito no lo es todo.…Más']","['El restaurante Taberna Taurina está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3.5...', 'Vismolita hosteleria S.L enBilbao ofrece prestaciones y servicios del sector gastronómico.', 'Consigue las mejores ofertas para Taberna Taurina en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
107.SoiZ,,171,"4,2",1-10€,Tiene terraza· Sirve buenos cócteles· No se aceptan reservas,"Barrenkale, 38, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['16:00–22:30'], 'jueves': ['16:00–22:30'], 'viernes': ['11:30–3:00'], 'sábado': ['11:30–3:00'], 'domingo': ['11:30–23:00'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Excelente bar, estoy encantado con sus servicios en una de las calles más centrales y con mejor ambiente de Bilbao, la comida buenísima y el cocinero es un amor…Más', 'Buen ambiente, los pinchos son buenos y bien elaborados, el trato con los clientes es de 10…Más', 'Situado en una de las calles con mas solera de Bilbao, Barrenkale.\nBuenas rabas, buen ambiente y mejor trato.']","['Excelente lugarcon su gran variedad en pintxos con una elaboración genuina.local ideal para disfrutar en un ambiente acogedor limpio volveré me encanta.', '¿Quieres celebrar algo con tu fa000ia? Hazlo en nuestro local en el «107 Soiz». El bar te recibe con una amplia carta de bebidas y música bailable que te...', '107.Soiz Bilbao. 176 Me gusta · 48 personas han estado aquí. Pub.']"
Clover House Bilbao,,934,"4,3",10-20€,,"Juan Carlos de Gortázar Kalea, 4, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['6:30–23:30'], 'jueves': ['6:30–23:30'], 'viernes': ['6:30–1:00'], 'sábado': ['8:00–1:00'], 'domingo': ['8:00–23:30'], 'lunes': ['6:30–23:30'], 'martes': ['6:30–23:30']}",,"['Que descubrimiento encontrar este restaurante en Blbao , autentica cómoda mexiicana . Cocinada por mujeres venidas de Mexico .…Más', 'La mejor comida mexicana que he probado! Carta amplia, platos que no suelen encontrarse en otros mexicanos, y además tienen bocadillos ensaladas…Más', 'Fuimos a comer su comida mexicana y un acierto. Calidad precio esta bien y la comida estaba muy buena y con lo que pedimos nos llenamos. Lo que menos nos gustó…Más']","['Principal · Equipo / Instalaciones · Toques · Bases Legales Concurso · Catering · Contaco y Horario. _EMF5866.JPG. Nuestra Carta · Lista de vinos.', 'El restaurante Clover House está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Clover House · Página · Restaurante · +34 946 03 93 12 · cloverhousebilbao.com · Publicación fijada.']"
Mitote,,292,"4,1",1-10€,Sirve buenos cócteles· No se aceptan reservas· Se puede bailar,"C. Belosticalle, 13, Ibaiondo, 48005 Bilbao, Biscay","{'miércoles': ['Cerrado'], 'jueves': ['Cerrado'], 'viernes': ['20:00–4:00'], 'sábado': ['19:00–4:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['No lo conocía y me ha encantado. Hemos estado ahí hasta las 2:00 aproximadamente y la música que ponen esta genial. El sitio bastante grande.Para repetir sin duda.…Más', 'El portero dejó que se nos colaran a pesar de decirle que íbamos 8 personas, una de ellas en muletas, al que empujaron para dejar que se nos colaran . Cuando…Más', 'Me gustó mucho. Los camareros muy amables. El aforo perfecto. el ambiente y la música perfecto.se podía pedir canciones.…Más']","['Mitote. 1543 Me gusta. \U000f178b. 1796 seguidores. Inaugurado en 1983 y ubicado en el pleno casco viejo de Bilbao es el lugar ideal para disfrutar de. \U000f1676. Seguir. \U000f07dd.', 'Mitote · Calle Belostikale 13 48005 Bilbao España · Página web · Mejora este perfil.', 'Mitote. 1.5K likes. \U000f178b. 1.7K followers. Inaugurado en 1983 y ubicado en el pleno casco viejo de Bilbao es el lugar ideal para disfrutar de. \U000f1676. Follow. \U000f07dd.']"
ALMODOBAR,,428,"4,7",€,,"Gorte Kalea, 18, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Restaurante situado en in antiguo club de alterne. Ambiente ecléctico y divertido. Servicio estupendo. Calidad u cantidad de comida. Relación calidad precio buena. Muy recomendable.…Más', 'Un oasis de bien y buen estar en este mundo casi siempre áspero y hostil.\nFuimos comer a las tres, muÿ rico y gustoso, nos fu…Más', 'Pedazo de bar, buena música, unos camareros estupendos y la decoración espectacular…Más']","['GastroPub bilbaíno. Experimenta vinos cervezas espectáculos y gastronomía canalla. Ongi etorri! C/ Cortes 18 48003 Bilbao ☎️ 652 16 66 61.', 'Play · Instagram · Facebook · Phone. Cortes 18 - Bilbao. Los miércoles cerrado. Desayunos 8:00 lunes a viernes Comidas 13:30 a 15:30', '14 mar 2022 — Almodobar Bilbao · Dirección Cortes 18. · Teléfono 652166661. · Rrss @almodobarbilbao. Juan Carlos Vázquez y...']"
Bar Molotoff,,78,"4,6",,Sirve buenos cócteles,"Barrenkale, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['19:00–1:00'], 'viernes': ['19:00–3:00'], 'sábado': ['18:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['El menu sencillo pero los postres son pa enmarcar. Los mejores…Más', 'Me lo recomendaeon unos amigos y desde aquel dia aiempre repetimos. Lo mejor las croquetas.…Más', 'Uno de los mejores garitos de Bilbao. Buenos precios, muy buena música y gente top en la barra no se puede pedir más. Para los amantes del PUNK, HARDCORE OI!']","['3 ene 2024 — Una vez que hayas disfrutado de Catedral de Santiago visita este bar que no está muy lejos. Bar Molotoff ha logrado un 45 según el baremo...', 'La carta actualizada de Bar Molotoff. Precios y opiniones de los clientes sobre sus platos.', '11 dic 2018 — 19 likes 1 comments - valentina_graphicdesign on December 11 2018: ""#cartel #molotoff #rock #cafe #bilbao #barrenkale #bar #lawomandj...']"
Pub Zipo,,95,"4,1",10-20€,,"Barrenkale, 5, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['Cerrado'], 'viernes': ['19:30–4:00'], 'sábado': ['18:30–4:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 6 semanas']}",,"['Leo varios comentarios sobre el control del aforo, con los que estoy totalmente de acuerdo, pero al parecer la persona encargada de dejar entrar a la gente se…Más', 'Está bien pero suele haber demasiada gente y el suelo con paja que te ensucia todo.', 'PESIMO SERVICIO SIN JUSTIFICACIÓN.\nEl chico del bar me ha tirado una tapa de cerveza sin motivos justificables,…Más']","['9 feb 2024 — Pub Zipo n.º 54 entre los pubs y bares de Bilbao: 75 opiniones y 1 foto detallada. Localízalo en el mapa y llama para reservar mesa.', 'El bar Bilbao se encuentra Barrenkale 5 48005 Bilbao. Pub Zipo Bilbao en el mapa de Schlouk con toda la información: horarios de apertura happy hours ...', 'Zippo Bar · Page · Pub · +54 3465 43-2760 · Not yet rated 0 Reviews.']"
Bar Luciano Berri,,174,"4,1",1-10€,Tiene terraza· Se sirve comida en el bar,"Barrenkale, 36, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['10:00–22:00'], 'jueves': ['10:00–22:00'], 'viernes': ['10:00–23:00'], 'sábado': ['10:00–23:00'], 'domingo': ['10:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–22:00']}",,"['Sin lugar a dudas, las mejores croquetas de Idiazabal de todo Bilbo!!💪😋\nPersonal súper amable 💯…Más', 'Nos pedimos unos Chopitos, bastante buenos. Luego por otro lado nos pedimos dos bokatas. Uno de Lomo y Queso y el otro de Bonito con alegrías. Venían sin…Más', 'Típico para tomar unos pintxos, muy agradable y muy rico todo.…Más']","['Luciano Berri · Página · Bar · +34 600 87 81 96 · Calificación · 46 41 opiniones.', '13 feb 2024 — Después de ver Catedral de Santiago puedes comer algo en este bar. Siempre puedes disfrutar de unos singulares pintxos un casero marisco o...', 'Consigue las mejores ofertas para Bar Luciano Berri en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
Foodoo Zazpikaleak,Restaurante diáfano de diseño moderno y ecléctico con una oferta variada de platos de cocina internacional.,13000,"3,7",10-20€,,,"{'miércoles': ['12:30–16:00', '19:00–23:00'], 'jueves': ['12:30–16:00', '19:00–23:00'], 'viernes': ['12:30–16:00', '19:00–23:00'], 'sábado': ['12:30–16:00', '19:30–23:30'], 'domingo': ['12:30–16:00', '19:00–23:00'], 'lunes': ['12:30–16:00', '19:00–23:00'], 'martes': ['12:30–16:00', '19:00–23:00', 'Actualizado por esta empresa hace 2 semanas']}",,"['El menú no incluía el refresco que pedí y en lugar de avisarme no me dijeron nada (cuando es un comentario típico en cualquier sitio de menú si pides algo no…Más', 'Entramos pq nos pareció bien el menú y no nos defraudó...lo que probamos estaba rico y raciones adecuadas...el personal en todo momento muy atento y simpático y el local muy bonito...ad…Más', 'Quiero dejar claro que todas las personas que trabajan allí nos trataron muy bien pero en mi opinión el menú no vale nada la pena.…Más']","['Una arteria principal a la zona vieja del botxo dónde se emplaza Foodoo Zazpikaleak ... Bilbao. 94 479 10 21. info.zazpikaleak@foodoo.es. dilo mal come bien.', 'Restaurante Foodoo Casco Viejo Bilbao · Zazpikaleak Bilbao · Calle Bidebarrieta 12 · Bilbao. 94 479 10 21 · info.zazpikaleak@foodoo.es · RESERVA · Restaurante...', 'Encuentra el Foodoo Zazpikaleak para comer el menú del día saludable en el Casco Viejo de Bilbao.']"
La Parada de Bilbao,,766,"3,9",10-20€,,"Plaza Biribila, 2, Abando, 48008 Bilbo, Bizkaia","{'miércoles': ['6:00–22:00'], 'jueves': ['6:00–22:00'], 'viernes': ['6:00–22:00'], 'sábado': ['7:00–22:00'], 'domingo': ['8:00–22:00'], 'lunes': ['6:00–22:00'], 'martes': ['6:00–22:00']}",,"['El sitio como siempre muy bien, la barra surtida y la atención de la barra fantástica…Más', 'Dan una muy mala imagen cara al publico y parece que no son muy profesionales en este sector de trabajo.…Más', 'No había estado nunca pero hoy he ido a comer con una amiga. Tienen opción de menú vegano. Riquísimos los pimientos rellenos de tofu y la tarta de queso vegana!…Más']","['La Parada de Bilbao es un restaurante especializado en cocina tradicional y vegana elaborada con los mejores ingredientes de temporada.', 'La Parada De Bilbao · Plaza circular 2 Estación de Renfe 48001 Bilbao España · Página web · Mejora este perfil.', 'La Parada de Bilbao Plaza Circular 2 estamos en la Estación de Abando ☎️ Reservas: 944 45 42 62 ➡️ a través de nuestra web https://www.']"
Molinillo Bilbao,Bar sencillo de pinchos tradicionales cerveza y vino.,718,"3,9",10-20€,,"Ledesma Musikariaren Kalea, 5, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['7:30–24:00'], 'jueves': ['7:30–24:00'], 'viernes': ['7:30–2:00'], 'sábado': ['10:00–15:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–24:00'], 'martes': ['7:30–24:00']}",,"['Espectacular todo, se nota que cuidan la calidad del género y de los vinos.\nMuy recomendablr el de cecina y el erizo.…Más', 'Calidad buena, pero... lo de poner lista de precios de cara al cliente para cuando? Lo de decir cuanto sale la consumición para cuando? Lo de dar el ticket para cuando?', 'El sitio de Pintxos que mas nos ha gustado de Bilbao. Muy rico, buen precio y local bonito y acogedor. Muy recomendable.…Más']","['Abrir/cerrar la navegación. Inicio · Pintxos · Vinos · Tintos · Blancos · Txakoli · Otros · Cervezas Artesanales · Nuestro Local · Eventos y Catering...', 'Cafeteria El Molinillo · Puntuaciones y opiniones · Detalles · Ubicación y contacto. C. Ledesma 5 48001 Bilbao España.', 'Los mejores pinchos de Bilbao. Variedad y cantidad cada cual más rico y mejor elaborado. Se puede comer a base de pinchos un placer sensorial y gustativo.']"
Artajo,,675,"4,1",1-10€,,"Ledesma Musikariaren Kalea, 7, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['10:00–23:00'], 'jueves': ['10:00–23:00'], 'viernes': ['10:00–24:00'], 'sábado': ['10:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['10:00–23:00']}",,"['Bar de Pintxos de reconocida fama en Bilbao y no es para menos! Sus bravas, sus mejillones, sus croquetas y sus gildas son para volver una y otra vez!! Ideal…Más', 'Lugar en zona de ambiente en Bilbao. Los pintxos están muy bien. Hay mesas para sentarse tanto en interior como en terraza (aunque para sentarse se utilizan las…Más', 'La verdad es que de pinchos no lo veo. Es carisimo por cosas ya hechas, pagas todo. Supongo que es por estar en el centro.…Más']","['El restaurante Artajo está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3; Atmósfera: 3...', 'Esta taberna se aprovecha que esta en la zona de ambiente la calidad es baja y el precio muy caro. No esperes nada especial.', 'Típico bar de pintxos y raciones en una de las calles con más ambiente de Bilbao el local es muy bonito y con un buen servicio.']"
BAR STOP AND GO,,277,"4,4",1-10€,Sirve buenos cócteles· Se sirve comida en el bar· Se admiten perros,"Askao Kalea, 5, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['6:00–23:00'], 'jueves': ['6:00–23:00'], 'viernes': ['6:00–2:30'], 'sábado': ['11:00–2:30'], 'domingo': ['Cerrado'], 'lunes': ['6:00–23:00'], 'martes': ['6:00–23:00']}",,"['un sitio digno de visitar en Bilbao tanto por sus pinchos como por sus cócteles y el trato tan amable de sus propietarios un lugar excelente para pasar cualquier rato del día gracias por trat…Más', '1. Оставить вот этот отзыв…Más', 'maravilloso lugar, me sorprendió mucho tal servicio, muy educado y culto, recomiendo este bar a todos, no te arrepentirás, se lo recomiendo a todos, ambiente y música muy agradab…Más']","['Stop&Go Gastro- Coffe · Page · Bar · +34 944 71 96 48 · Rating · 3.4 9 Reviews.', '6 ene 2024 — BAR STOP AND GO n.º 86 entre los pubs y bares de Bilbao: 287 opiniones y 57 fotos detalladas. Localízalo en el mapa y llama para reservar...', 'El servicio es muy rápido y todo está buenísimo. La ambientación es de diez y la decoracion está muy conseguida. Además los precios están muy bien.']"
Cafeteria Bizuete,,385,"3,9",1-10€,,"Done Jakue Karrera, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–21:00'], 'jueves': ['8:30–21:00'], 'viernes': ['8:30–21:30'], 'sábado': ['9:00–22:00'], 'domingo': ['Cerrado'], 'lunes': ['8:30–21:00'], 'martes': ['8:30–21:00']}",944 79 42 78,"['Mala experiencia. Íbamos 4 personas a tomar café y el camarero muy brusco nos dice que hasta que no nos dé mesa no nos podemos sentar.…Más', 'Fuimos a desayunar tortitas, estaban muy ricas,muy blanditas y en su punto. Tardaron un rato,sintoma de que se hicieron al momento.fuimos sobre las 13 h a…Más', 'Desayunos increíbles con un servicio inmejorable!\nComimos dos tostadas de jamón, bollo suizo, cafés y zumo natural de naranja 🍊. Todo muy rico. Tienen pintxos y tartas …Más']","['El restaurante Cafe Bizuete está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', 'Consigue las mejores ofertas para Cafe Bizuete en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', 'La ubicación inmejorable en la plaza de Santiago en pleno casco viejo.Comida estupendaatención muy buenalos camareros amables y los dueños muy profesionales...']"
Gure Txoko,,122,"4,5",1-10€,,"Barrenkale, 31, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['18:00–1:30'], 'viernes': ['18:00–3:00'], 'sábado': ['18:00–6:00'], 'domingo': ['18:00–0:30'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",,"['Un bar clásico, gran ambiente,donde pinchan música punk-rock garage. Lo único una crítica constructiva en cuanto al sonido hay que mejorar amplificadores o altavoces. La cerveza muy rica…Más', 'De los mejores garitos de rock de Bilbao,gente y ambiente auténtico,buena música.', 'Gente increíble que lleva ese lugar y ambiente musical muy auténtico…Más']","['El Txoko más antiguo de Bilbao desde 1954.', 'Escuela de skate situada en Bilbao Vizcaya. Todos los niveles iniciación a progresión. Actividades extraescolares en colegios eventos y talleres...', 'Blog de recetas de Sociedades Gastronómicas. Recetas exclusivas creadas por vosotros en la sociedad gastronómica. ¿Quién es el mejor cocinero? ¡Envía tu Receta!']"
La Gavilla Bilbao,Restaurante funcional y acogedor que ofrece platos de cocina vasca con productos locales brunch vino y un bar.,11000,"4,5",30-40€,,"Colón de Larreátegui K., N.32, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['11:00–23:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['11:00–23:00']}",944 25 68 38,"['Veamos, sólo comí cuatro pinchos que estaban en la barra y la verdad es que nada destacables, el de pimiento con bacalao creo que me podrían haber dado la…Más', 'Con 3 platos para dos + postre sales bien. La comida está rica, vino blanco tb. Hay mucha variedad para elegir. Atención agradable. Lastima que no sea un pelín más grande. Me gustó.', 'La comida está rica y es de calidad.…Más']","['El restaurante La Gavilla está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Next. La Gavilla - Bilbao -. Horario. Lunes: Cerrado. Martes: 11:00 - 23:00 ... c/ Colón de Larreátegui 32 48009 Bilbao. Este sitio web utiliza cookies para...', 'La Gavilla Bilbao · Página · Bar · +34 944 25 68 38 · lagavillabilbao.com.']"
